longitude,latitude,fault
-115.4820,-24.1050,21
-115.4020,-24.0170,21
-115.4240,-23.8840,21
-115.5990,-23.4680,21
-115.9120,-24.2420,21
-115.4820,-24.1050,21
-115.9680,-24.3830,21
-115.9120,-24.2420,21
-116.1840,-24.4580,21
-115.9680,-24.3830,21
-116.0990,-24.8470,21
-116.2250,-24.5560,21
-116.1840,-24.4580,21
-116.4900,-25.1720,21
-116.0990,-24.8470,21
-113.9440,-26.7900,21
-114.5260,-26.7250,21
-115.1050,-26.6040,21
-115.2910,-26.4660,21
-115.5180,-26.2430,21
-115.7690,-25.9680,21
-116.0280,-25.6740,21
-116.3530,-25.4160,21
-116.4900,-25.1720,21
-112.9470,-26.7240,21
-112.9760,-26.8300,21
-112.9760,-26.8300,21
-113.6080,-26.8090,21
-113.9440,-26.7900,21
-113.1330,-27.5770,21
-113.1290,-27.2730,21
-113.1120,-27.0140,21
-112.9760,-26.8300,21
-113.0010,-27.6070,21
-113.1330,-27.5770,21
-112.9340,-28.3790,21
-112.9550,-28.1290,21
-112.9710,-27.8500,21
-113.0010,-27.6070,21
-113.0100,-28.3830,21
-112.9340,-28.3790,21
-112.9560,-29.0090,21
-113.0200,-28.7870,21
-113.0210,-28.5490,21
-113.0100,-28.3830,21
-111.8060,-29.2660,21
-112.3670,-29.1600,21
-112.9560,-29.0090,21
-111.9780,-31.3860,21
-111.9510,-31.0450,21
-111.8850,-30.6660,21
-111.8510,-30.6240,21
-111.7970,-30.4250,21
-111.7750,-30.1870,21
-111.7730,-30.0250,21
-111.7490,-29.5790,21
-111.8060,-29.2660,21
-111.9640,-31.3900,21
-111.9780,-31.3860,21
-112.0230,-31.5360,21
-111.9640,-31.3900,21
-112.1510,-32.3430,21
-112.0650,-32.1140,21
-112.0630,-31.9480,21
-112.0410,-31.7740,21
-112.0230,-31.5360,21
-112.3560,-32.3280,21
-112.1510,-32.3430,21
-112.5040,-33.6500,21
-112.4600,-33.3990,21
-112.4420,-33.1120,21
-112.4180,-32.7940,21
-112.4150,-32.4890,21
-112.3560,-32.3280,21
-112.6040,-33.6630,21
-112.5040,-33.6500,21
-110.8270,-35.0910,21
-111.1260,-34.9950,21
-111.3990,-34.9120,21
-111.7560,-34.8110,21
-112.1870,-34.6740,21
-112.4170,-34.5560,21
-112.5620,-34.3000,21
-112.6280,-33.9990,21
-112.6040,-33.6630,21
133.4582,-0.0512,22
133.9045,0.1367,22
134.4710,0.2590,22
134.7727,0.2618,22
134.9525,0.2465,22
135.1642,0.1898,22
135.6980,-0.0362,22
136.4302,-0.2693,22
136.9430,-0.4220,22
137.4346,-0.4597,22
138.1185,-0.5580,22
138.7034,-0.7146,22
138.6924,-0.7089,22
139.2478,-0.8971,22
139.9168,-1.1450,22
140.4151,-1.3290,22
141.0689,-1.5749,22
141.6421,-1.7917,22
142.0758,-2.0045,22
142.5098,-2.2763,22
143.1092,-2.6094,22
67.8920,-2.8880,23
68.2490,-2.5400,23
68.6670,-3.7710,23
68.2700,-3.3510,23
67.8920,-2.8880,23
68.3490,-4.1180,23
68.6670,-3.7710,23
68.7510,-4.5490,23
68.3490,-4.1180,23
68.1990,-5.0420,23
68.7510,-4.5490,23
68.6070,-5.4720,23
68.1990,-5.0420,23
67.7820,-6.2590,23
68.2190,-5.8910,23
68.6070,-5.4720,23
68.2740,-6.8110,23
67.7820,-6.2590,23
67.8110,-7.2530,23
68.2740,-6.8110,23
68.0730,-7.6480,23
67.8110,-7.2530,23
67.6420,-8.0270,23
68.0730,-7.6480,23
68.0390,-8.4920,23
67.6420,-8.0270,23
67.0900,-9.2700,23
67.5650,-8.8810,23
68.0390,-8.4920,23
67.3780,-9.6300,23
67.0900,-9.2700,23
66.4600,-10.3500,23
66.9200,-9.9900,23
67.3780,-9.6300,23
66.7870,-10.7620,23
66.4600,-10.3500,23
66.1670,-11.2100,23
66.7870,-10.7620,23
66.4180,-11.5590,23
66.1670,-11.2100,23
65.6980,-12.0190,23
66.4180,-11.5590,23
66.3690,-12.8330,23
66.0330,-12.4260,23
65.6980,-12.0190,23
65.8210,-13.2680,23
66.3690,-12.8330,23
66.2100,-13.7770,23
65.8210,-13.2680,23
65.9280,-13.9790,23
66.2100,-13.7770,23
67.3830,-15.9420,23
67.2900,-15.8210,23
66.8880,-15.2700,23
66.4880,-14.6980,23
66.2080,-14.3390,23
65.9280,-13.9790,23
67.0330,-16.1390,23
67.3830,-15.9420,23
67.4100,-16.6590,23
67.0330,-16.1390,23
65.0070,-18.0580,23
65.5420,-17.7830,23
66.1430,-17.4500,23
66.7080,-17.0900,23
67.4100,-16.6590,23
66.7510,-19.8700,23
66.4280,-20.0780,23
66.4280,-20.0780,23
66.0330,-19.5770,23
65.5220,-18.8280,23
65.2640,-18.4430,23
65.0070,-18.0580,23
67.3100,-20.0730,23
67.0400,-20.2180,23
67.0400,-20.2180,23
66.7510,-19.8700,23
67.7680,-20.2800,23
67.5930,-20.3690,23
67.5930,-20.3690,23
67.3100,-20.0730,23
68.2130,-20.2910,23
67.8970,-20.4690,23
67.8970,-20.4690,23
67.7680,-20.2800,23
68.5590,-20.7120,23
68.2130,-20.2910,23
68.2770,-20.8780,23
68.5590,-20.7120,23
69.2020,-22.0880,23
68.6530,-21.4490,23
68.2770,-20.8780,23
68.7970,-22.3870,23
69.2020,-22.0880,23
69.8500,-23.7090,23
69.5580,-23.3730,23
69.1620,-22.8300,23
68.7970,-22.3870,23
69.4020,-24.0400,23
69.8500,-23.7090,23
69.9390,-24.6780,23
69.6800,-24.3690,23
69.4020,-24.0400,23
69.5920,-24.9700,23
69.9390,-24.6780,23
70.0900,-25.4830,23
69.5920,-24.9700,23
69.9600,-25.6510,23
70.0900,-25.4830,23
-81.5855,-3.2314,24
-81.6385,-2.9864,24
-81.5185,-2.4234,24
-81.5855,-1.8004,24
-81.4015,-1.0814,24
-81.2155,-0.2704,24
-80.8735,0.4456,24
-80.5605,1.0666,24
-80.2785,1.5626,24
-79.7775,2.0876,24
-79.4645,2.4406,24
-79.1515,2.7936,24
-78.6485,3.4056,24
-78.3285,4.0796,24
-78.0665,4.8455,24
-77.9473,5.5063,24
-77.9833,5.8489,24
-78.0365,6.0665,24
-78.0725,6.1355,24
-78.1273,6.2679,24
-78.1678,6.3625,24
-78.2038,6.4525,24
-78.2578,6.5470,24
-78.3118,6.6280,24
-78.3838,6.7270,24
-78.4558,6.8485,24
-78.5459,6.9834,24
-78.6314,7.1228,24
-75.9160,-15.7360,24
-76.4030,-15.2190,24
-76.7650,-14.8430,24
-77.1250,-14.4670,24
-77.6390,-13.9140,24
-78.1480,-13.3870,24
-78.4070,-13.0140,24
-78.6650,-12.6410,24
-79.1470,-11.8900,24
-79.6180,-11.2910,24
-79.9970,-10.5600,24
-80.3680,-9.9210,24
-80.7010,-9.4340,24
-81.0410,-8.6650,24
-81.3750,-7.9880,24
-81.5490,-7.3060,24
-81.7840,-6.6550,24
-81.9540,-6.0030,24
-81.9980,-5.2530,24
-82.0100,-4.5040,24
-81.9260,-3.7210,24
-81.5990,-3.2450,24
-71.3070,-21.9650,24
-71.2490,-21.2620,24
-71.3230,-20.7580,24
-71.3620,-20.2490,24
-71.4870,-19.8110,24
-71.7460,-19.2980,24
-72.2660,-18.7220,24
-72.7370,-18.2570,24
-73.4000,-17.7470,24
-73.9490,-17.3740,24
-74.6090,-16.8230,24
-75.2920,-16.3300,24
-75.9160,-15.7360,24
-76.0060,-45.6590,24
-75.8210,-44.8490,24
-75.7820,-44.0510,24
-75.6320,-43.6480,24
-75.5580,-42.9720,24
-75.4020,-42.2850,24
-75.3970,-41.8260,24
-75.3920,-41.3670,24
-75.1890,-40.8630,24
-75.1950,-40.3590,24
-75.1280,-39.8130,24
-75.1490,-39.5640,24
-74.9880,-39.0680,24
-74.8360,-38.5420,24
-74.6550,-38.1380,24
-74.5960,-37.5630,24
-74.4420,-36.7250,24
-74.2620,-36.1650,24
-73.8970,-35.5780,24
-73.6750,-34.8880,24
-73.2460,-34.2900,24
-72.9380,-33.8370,24
-72.8610,-33.3590,24
-72.8890,-32.7420,24
-72.7620,-32.3190,24
-72.6780,-31.5310,24
-72.6180,-30.9650,24
-72.6000,-30.1900,24
-72.5550,-29.5360,24
-72.4330,-28.9010,24
-72.1700,-28.2780,24
-71.9580,-27.7550,24
-71.8470,-27.2480,24
-71.7530,-26.6520,24
-71.6280,-25.8400,24
-71.5240,-25.0930,24
-71.4660,-24.2630,24
-71.3900,-23.5230,24
-71.3480,-22.7580,24
-71.3070,-21.9650,24
148.5608,-7.4082,25
147.8989,-7.3242,25
147.2638,-7.0573,25
146.3594,-6.3933,25
145.4110,-5.4775,25
144.4739,-4.3878,25
144.3118,-4.0693,25
154.9270,-7.2930,25
154.5400,-6.8180,25
154.2250,-6.5070,25
153.9300,-6.2650,25
153.9300,-6.2650,25
153.4240,-5.9594,25
153.0099,-5.7615,25
152.6450,-5.7540,25
152.2733,-5.8845,25
151.9035,-6.0692,25
151.5582,-6.2378,25
151.1480,-6.4430,25
150.6630,-6.6940,25
150.1460,-6.8810,25
149.8600,-6.9390,25
149.3140,-7.0320,25
148.5870,-7.3950,25
155.4540,-7.4890,25
154.9270,-7.2930,25
156.2960,-8.1740,25
156.0470,-7.8840,25
155.8120,-7.7060,25
155.4540,-7.4890,25
151.7283,-3.7781,25
150.5679,-3.1007,25
149.9027,-3.7034,25
147.8955,-3.0217,25
146.8208,-3.4757,25
144.2308,-3.5896,25
162.4966,-11.3411,26
162.2609,-11.3685,26
162.0378,-11.3488,26
161.8182,-11.3193,26
161.5520,-11.2830,26
161.4610,-11.2450,26
161.3840,-11.2320,26
161.3060,-11.1940,26
161.2020,-11.1680,26
161.1250,-11.1300,26
161.0600,-11.0540,26
160.9960,-11.0290,26
160.9310,-10.9650,26
160.8670,-10.9140,26
160.7760,-10.8380,26
160.7250,-10.7870,26
160.6220,-10.7230,26
160.5440,-10.6720,26
160.4930,-10.6340,26
160.3640,-10.5700,26
160.2870,-10.5190,26
160.2100,-10.4680,26
160.1320,-10.4170,26
160.0680,-10.3790,26
159.9780,-10.3150,26
159.9140,-10.2760,26
159.8370,-10.2510,26
159.7720,-10.2000,26
159.7080,-10.1740,26
159.6440,-10.1230,26
159.5800,-10.0840,26
159.5030,-10.0210,26
159.4390,-9.9690,26
159.3620,-9.9310,26
159.2850,-9.8800,26
159.2210,-9.8290,26
159.0576,-9.7220,26
158.9042,-9.6544,26
158.7090,-9.5460,26
158.5800,-9.5070,26
158.4780,-9.4810,26
158.3880,-9.4420,26
158.2730,-9.3900,26
158.1450,-9.3130,26
158.0560,-9.2490,26
157.9920,-9.2100,26
157.9160,-9.1590,26
157.8270,-9.1070,26
157.7240,-9.0680,26
157.6480,-9.0040,26
157.5720,-8.9650,26
157.4190,-8.9000,26
157.3170,-8.8230,26
157.2410,-8.7840,26
157.1770,-8.7460,26
157.0490,-8.7060,26
156.9350,-8.6420,26
156.8580,-8.6150,26
156.7820,-8.6020,26
156.7060,-8.5630,26
156.4670,-8.3820,26
156.2960,-8.1740,26
166.1540,-13.7790,26
166.1320,-13.6760,26
166.0900,-13.5130,26
166.0200,-13.2610,26
165.9520,-13.0720,26
165.9090,-12.8700,26
165.8940,-12.7440,26
165.8380,-12.5170,26
165.7700,-12.3160,26
165.7150,-12.1270,26
165.6210,-11.8870,26
165.5422,-11.6663,26
165.4341,-11.5039,26
165.2845,-11.3334,26
165.1193,-11.1785,26
164.9580,-11.0501,26
164.7850,-10.9686,26
164.5775,-10.8960,26
-173.8360,-14.5340,26
-174.0830,-14.3790,26
-174.7540,-14.3340,26
-173.4070,-14.5840,26
-173.8360,-14.5340,26
172.4390,-23.1780,26
172.3610,-23.1770,26
172.2780,-23.1710,26
172.1970,-23.1760,26
172.0600,-23.1730,26
171.9500,-23.1550,26
171.8540,-23.1490,26
171.7030,-23.1460,26
171.6200,-23.1270,26
171.4960,-23.1100,26
171.3850,-23.0910,26
171.2880,-23.0720,26
171.1620,-23.0300,26
171.0370,-23.0000,26
170.9390,-22.9680,26
170.8420,-22.9490,26
170.7450,-22.9170,26
170.6600,-22.8840,26
170.5470,-22.8270,26
170.4200,-22.7590,26
170.3210,-22.7020,26
170.2210,-22.6440,26
170.1090,-22.5870,26
170.0360,-22.5160,26
169.9500,-22.4450,26
169.8350,-22.3500,26
169.7190,-22.2300,26
169.5770,-22.1240,26
169.4910,-22.0520,26
169.4190,-21.9800,26
169.3200,-21.9090,26
169.2880,-21.8230,26
169.2150,-21.7250,26
169.1430,-21.6400,26
169.0540,-21.5060,26
168.9960,-21.4200,26
168.8790,-21.2610,26
168.7760,-21.1010,26
168.7050,-21.0160,26
168.6450,-20.8930,26
168.5850,-20.7810,26
168.5120,-20.6460,26
168.3960,-20.4740,26
168.3350,-20.3250,26
168.2630,-20.2010,26
168.1910,-20.0900,26
168.1600,-20.0030,26
168.0750,-19.8930,26
168.0030,-19.7690,26
167.9430,-19.6320,26
167.8860,-19.5330,26
167.8120,-19.3720,26
167.7270,-19.2360,26
167.6800,-19.0480,26
167.6070,-18.8860,26
167.5210,-18.7120,26
167.5040,-18.6110,26
167.4860,-18.4860,26
167.4550,-18.3600,26
167.4240,-18.2470,26
167.3940,-18.1470,26
167.3500,-18.0220,26
167.3200,-17.9220,26
167.2750,-17.7590,26
167.2450,-17.6330,26
167.2150,-17.5210,26
167.1710,-17.3960,26
167.1550,-17.3070,26
167.0590,-17.2090,26
166.9500,-17.0980,26
166.8680,-16.9870,26
166.8100,-16.8360,26
166.7280,-16.7370,26
166.6590,-16.6250,26
166.6040,-16.5380,26
166.5620,-16.4380,26
166.5060,-16.3000,26
166.4500,-16.1870,26
166.3950,-16.0870,26
166.3400,-15.9750,26
166.2850,-15.8870,26
166.2700,-15.7990,26
166.2270,-15.6740,26
166.2250,-15.5600,26
166.2090,-15.4340,26
166.1930,-15.3450,26
166.2170,-15.2440,26
166.2280,-15.1300,26
166.2130,-15.0410,26
166.2620,-14.8890,26
166.2710,-14.6860,26
166.2680,-14.5590,26
166.2520,-14.4200,26
166.2500,-14.3450,26
166.2340,-14.1810,26
166.2040,-13.9910,26
166.1610,-13.8280,26
166.1540,-13.7790,26
-173.4070,-14.5840,26
-173.2730,-14.6970,26
-173.1300,-14.7850,26
-172.9390,-14.8670,26
-172.7740,-15.0330,26
-172.6020,-15.1510,26
-172.4280,-15.3730,26
-172.3550,-15.5610,26
-172.3310,-15.7320,26
-172.3000,-16.0410,26
-172.3070,-16.3320,26
-172.3110,-16.7160,26
-172.3350,-16.9630,26
-172.3740,-17.2710,26
-172.4450,-17.6770,26
-172.5400,-17.9350,26
-172.5910,-18.1520,26
-172.6980,-18.4830,26
-172.7860,-18.7770,26
-172.8740,-19.0710,26
-172.9700,-19.4610,26
-173.0530,-19.7790,26
-173.2180,-20.2040,26
-173.4030,-20.5860,26
-173.5510,-20.8930,26
-173.7030,-21.2480,26
-173.8180,-21.5260,26
-173.9520,-21.9150,26
-174.1390,-22.2900,26
-174.3230,-22.6170,26
-174.4890,-22.9060,26
-174.6630,-23.2210,26
-174.8420,-23.5130,26
-174.9850,-23.7500,26
-174.9850,-23.7500,26
-175.1020,-24.0700,26
-175.2090,-24.4720,26
-175.2290,-24.8360,26
-175.2610,-25.1420,26
-175.2970,-25.4260,26
-175.3820,-25.7290,26
-175.4150,-26.0250,26
-175.4230,-26.4370,26
-175.5074,-26.9069,26
-175.6444,-27.3296,26
-175.7850,-27.7840,26
-175.8850,-28.2640,26
-175.9950,-28.6970,26
-176.0780,-29.0650,26
-176.1931,-29.4738,26
-176.3733,-29.8820,26
-176.5712,-30.2354,26
-176.7373,-30.6990,26
-176.9190,-31.0370,26
-177.1080,-31.4520,26
-177.3010,-31.7930,26
-177.4200,-32.0132,26
-177.5274,-32.3463,26
-177.6660,-32.6960,26
-177.8100,-33.1910,26
-177.9810,-33.5790,26
-178.1702,-33.8594,26
-178.2940,-34.2410,26
-178.4130,-34.4850,26
-178.5390,-34.7060,26
-178.7732,-35.1440,26
-178.9457,-35.6413,26
-179.1953,-36.2447,26
-179.7590,-37.0623,26
180.0000,-37.4045,26
179.5690,-38.2040,26
179.3660,-38.5380,26
179.2150,-38.8890,26
179.1250,-39.2300,26
178.9500,-39.6850,26
178.7920,-40.0870,26
178.5660,-40.4240,26
178.2840,-40.8070,26
178.0150,-41.1880,26
177.6070,-41.5000,26
177.1230,-41.6570,26
176.6730,-41.7560,26
175.6910,-42.0408,26
174.5933,-42.1546,26
-179.8134,-37.0582,26
-180.0000,-37.4045,26
174.5752,-42.1745,26
173.0331,-42.3556,26
171.5513,-42.6451,26
170.8691,-42.9323,26
169.4538,-43.6954,26
168.1753,-44.3860,26
166.9881,-45.1847,26
163.2350,-50.0790,26
163.2960,-49.9850,26
163.4120,-49.8470,26
163.4480,-49.7610,26
163.5450,-49.5730,26
163.7400,-49.3220,26
163.8680,-49.1160,26
163.9640,-48.9170,26
164.1300,-48.7420,26
164.2150,-48.5920,26
164.2870,-48.4290,26
164.3090,-48.2740,26
164.3890,-48.2020,26
164.3980,-48.0590,26
164.4830,-47.9200,26
164.4800,-47.7590,26
164.5280,-47.6580,26
164.6510,-47.5210,26
164.6990,-47.4440,26
164.7390,-47.2560,26
164.8380,-47.1480,26
164.9230,-47.0110,26
164.9430,-46.7830,26
165.0210,-46.6010,26
165.1680,-46.4050,26
165.4270,-46.1900,26
165.7330,-46.0650,26
165.9200,-45.9580,26
166.0190,-45.8870,26
166.2050,-45.7360,26
166.3908,-45.5944,26
166.6488,-45.3834,26
166.9696,-45.2319,26
163.0470,-50.2730,26
163.2350,-50.0790,26
162.9630,-50.3690,26
163.0470,-50.2730,26
159.3180,-53.5980,26
159.5120,-53.3450,26
159.7310,-53.1700,26
159.9050,-52.9910,26
160.0920,-52.8220,26
160.3420,-52.6340,26
160.5350,-52.4330,26
160.6710,-52.2920,26
160.7620,-52.1660,26
161.0260,-51.9240,26
161.1620,-51.7510,26
161.3680,-51.5420,26
161.5420,-51.3990,26
161.7160,-51.1920,26
161.8250,-51.1180,26
162.0490,-50.9620,26
162.2730,-50.8170,26
162.4530,-50.6680,26
162.5940,-50.5490,26
162.7850,-50.4430,26
162.9630,-50.3690,26
159.2160,-53.6190,26
159.3180,-53.5980,26
159.1420,-53.8120,26
159.2160,-53.6190,26
158.6126,-54.5264,26
158.8921,-54.2033,26
159.1420,-53.8120,26
158.0816,-55.5053,26
158.2792,-55.1843,26
158.4192,-54.8693,26
158.5586,-54.5559,26
157.2369,-57.4759,26
157.2626,-57.2319,26
157.3262,-56.9941,26
157.4470,-56.7273,26
157.5688,-56.4406,26
157.6671,-56.3138,26
157.7785,-56.1681,26
157.8519,-56.0252,26
157.9586,-55.7824,26
158.0923,-55.5257,26
161.2280,-61.4570,26
161.1290,-61.3840,26
160.7400,-61.0530,26
160.3270,-60.5040,26
159.8030,-60.0060,26
159.6910,-59.9390,26
159.4130,-59.7320,26
159.1860,-59.5110,26
158.5807,-59.1402,26
158.1802,-58.9541,26
157.8558,-58.6261,26
157.5886,-58.2685,26
157.3227,-57.9131,26
157.2607,-57.5449,26
164.5775,-10.8960,26
164.2525,-10.9248,26
162.9338,-11.2257,26
162.5312,-11.3280,26
-112.2080,-22.8210,27
-111.9240,-23.0160,27
-111.7410,-23.2090,27
-111.8710,-23.3270,27
-111.8640,-23.4750,27
-111.8320,-23.7280,27
-111.7630,-23.8600,27
-111.7130,-24.0320,27
-111.7130,-24.0320,27
-112.0980,-24.1100,27
-112.0980,-24.1100,27
-112.1230,-24.2220,27
-112.1030,-24.4480,27
-112.0480,-24.6590,27
-111.9770,-24.8910,27
-111.9780,-25.0270,27
-111.9780,-25.0270,27
-112.4530,-25.0590,27
-112.4530,-25.0590,27
-112.4430,-25.1980,27
-112.3880,-25.4290,27
-112.3660,-25.5640,27
-112.3640,-25.6640,27
-112.4370,-25.6830,27
-112.4550,-25.7860,27
-112.4550,-25.7860,27
-112.5410,-25.7870,27
-112.5410,-25.7870,27
-112.5500,-25.9260,27
-112.5500,-25.9260,27
-112.6200,-25.9340,27
-112.6200,-25.9340,27
-112.6720,-26.0380,27
-112.6830,-26.2820,27
-112.6580,-26.5540,27
-112.6840,-26.8010,27
-112.6840,-26.8010,27
-112.9470,-26.7240,27
-109.2060,-32.6610,27
-108.9720,-32.9370,27
-109.1830,-33.0200,27
-109.4100,-33.1400,27
-109.3230,-33.3920,27
-109.2050,-33.7020,27
-109.2700,-33.9170,27
-109.2770,-34.2040,27
-109.2590,-34.5450,27
69.9600,-25.6510,28
69.4900,-25.6760,28
69.4900,-25.6760,28
69.4600,-25.7820,28
69.4600,-25.7820,28
69.1380,-25.7840,28
69.1380,-25.7840,28
69.1500,-25.9930,28
69.1500,-25.9930,28
68.8290,-26.0090,28
68.8290,-26.0090,28
68.8200,-26.1410,28
68.8200,-26.1410,28
68.5980,-26.1210,28
68.5980,-26.1210,28
68.6220,-26.2630,28
68.6220,-26.2630,28
67.9790,-26.2910,28
67.9790,-26.2910,28
67.9620,-26.5830,28
67.9620,-26.5830,28
67.4330,-26.5720,28
67.4330,-26.5720,28
67.4240,-26.8700,28
67.4240,-26.8700,28
67.1560,-26.8670,28
67.1560,-26.8670,28
67.1290,-27.2690,28
67.1290,-27.2690,28
66.3730,-27.2810,28
66.3730,-27.2810,28
66.3590,-27.5140,28
66.3590,-27.5140,28
65.3480,-27.5140,28
65.3480,-27.5140,28
65.3320,-27.8120,28
65.3320,-27.8120,28
64.4670,-27.8170,28
63.6040,-27.8310,28
63.6040,-27.8310,28
63.6210,-28.0390,28
63.6210,-28.0390,28
63.1940,-28.0210,28
63.1940,-28.0210,28
63.2110,-28.1640,28
63.2110,-28.1640,28
62.7030,-28.1530,28
62.7030,-28.1530,28
62.7460,-28.4580,28
62.7460,-28.4580,28
62.1350,-28.4900,28
62.1350,-28.4900,28
62.1620,-28.8110,28
62.1620,-28.8110,28
61.5180,-28.7770,28
61.5180,-28.7770,28
61.5320,-28.9200,28
61.5320,-28.9200,28
60.8100,-28.9310,28
60.8100,-28.9310,28
60.7860,-29.4650,28
60.7620,-29.9990,28
60.7620,-29.9990,28
60.7470,-30.0140,28
60.7470,-30.0140,28
60.7630,-30.5310,28
60.7630,-30.5310,28
60.0050,-30.5610,28
59.1880,-30.5670,28
59.1880,-30.5670,28
59.1670,-31.0500,28
59.1670,-31.0500,28
58.5300,-31.0550,28
58.5300,-31.0550,28
58.4560,-31.6910,28
58.4560,-31.6910,28
57.8000,-31.7220,28
57.1530,-31.7710,28
57.1530,-31.7710,28
57.1220,-32.3030,28
57.0910,-32.8350,28
57.0610,-33.5540,28
57.0610,-33.5540,28
56.4010,-33.6270,28
55.7380,-33.6530,28
55.7380,-33.6530,28
55.6990,-34.2350,28
55.6990,-34.2350,28
55.3010,-34.2870,28
55.3010,-34.2870,28
55.2750,-34.5610,28
55.2750,-34.5610,28
54.2550,-34.5420,28
54.2550,-34.5420,28
54.2160,-35.3020,28
54.2160,-35.3020,28
53.4710,-35.5170,28
53.4710,-35.5170,28
53.4660,-36.1410,28
53.4660,-36.1410,28
52.9020,-36.1530,28
52.3380,-36.1620,28
52.3380,-36.1620,28
52.3110,-36.7970,28
52.2830,-37.4320,28
52.2830,-37.4320,28
51.5550,-37.4420,28
50.8270,-37.4510,28
50.8270,-37.4510,28
50.8230,-37.5800,28
50.8230,-37.5800,28
49.9620,-37.5970,28
49.9620,-37.5970,28
49.9450,-37.7900,28
49.9450,-37.7900,28
49.0370,-37.7920,28
49.0370,-37.7920,28
49.0340,-38.0000,28
49.0340,-38.0000,28
48.6330,-38.0140,28
48.0170,-38.4780,28
48.0170,-38.4780,28
48.0230,-38.6510,28
48.0230,-38.6510,28
47.1350,-38.7640,28
46.2440,-38.8700,28
46.2440,-38.8700,28
46.1600,-39.4940,28
46.0740,-40.1190,28
46.0740,-40.1190,28
45.3320,-40.1090,28
45.3320,-40.1090,28
45.3030,-40.3660,28
45.3030,-40.3660,28
44.7160,-40.3690,28
44.7160,-40.3690,28
44.6860,-40.6910,28
44.6860,-40.6910,28
44.0230,-40.6710,28
44.0230,-40.6710,28
44.0090,-40.9150,28
44.0090,-40.9150,28
42.8730,-40.8500,28
42.8730,-40.8500,28
42.7740,-41.3200,28
42.6740,-41.7900,28
42.5720,-42.2600,28
42.4690,-42.7300,28
42.4690,-42.7300,28
41.8120,-42.6550,28
41.8120,-42.6550,28
41.6860,-43.1170,28
41.5580,-43.5790,28
41.5580,-43.5790,28
40.5060,-43.4380,28
39.4590,-43.2860,28
39.4590,-43.2860,28
39.2670,-43.7260,28
39.0730,-44.1650,28
39.0730,-44.1650,28
38.3380,-44.0550,28
38.3380,-44.0550,28
38.1940,-44.4010,28
38.0830,-44.6190,28
38.0830,-44.6190,28
37.5080,-44.8750,28
37.0850,-44.8040,28
36.6770,-44.9200,28
36.3030,-44.9660,28
35.9730,-44.9610,28
35.6600,-44.8660,28
35.1820,-44.8550,28
35.0140,-45.1060,28
35.0140,-45.1060,28
34.8680,-45.4660,28
34.7040,-45.9710,28
34.7040,-45.9710,28
34.5040,-46.2220,28
34.2670,-46.2120,28
34.0870,-46.0900,28
33.9820,-46.0810,28
33.8180,-45.9790,28
33.5400,-46.3460,28
31.8650,-47.2010,28
32.1212,-47.0037,28
33.5400,-46.3460,28
33.3590,-46.8060,28
33.1740,-47.2640,28
33.1740,-47.2640,28
32.1260,-47.0000,28
32.1212,-47.0037,28
30.7050,-49.0110,28
31.0080,-48.5870,28
31.3060,-48.1630,28
31.5880,-47.6820,28
31.8650,-47.2010,28
30.3620,-49.2150,28
30.7050,-49.0110,28
15.8220,-51.7870,28
15.4280,-52.0840,28
15.1120,-52.3070,28
15.1120,-52.3070,28
14.4630,-51.9970,28
14.4630,-51.9970,28
13.7880,-52.4770,28
13.7880,-52.4770,28
13.2040,-52.1410,28
12.8950,-51.9630,28
18.7120,-52.5530,28
18.5370,-52.7340,28
18.5370,-52.7340,28
17.8060,-52.4670,28
16.9070,-52.1690,28
15.8220,-51.7870,28
28.1110,-52.9040,28
28.3120,-52.5400,28
28.4030,-52.2770,28
28.6050,-51.7720,28
28.9690,-51.1370,28
29.3430,-50.5070,28
29.7120,-49.9330,28
30.0060,-49.6110,28
30.3620,-49.2150,28
26.7130,-52.3780,28
27.3220,-52.5470,28
27.3700,-52.6730,28
27.4790,-52.7710,28
28.1110,-52.9040,28
23.0750,-53.0980,28
22.5040,-53.0510,28
21.2500,-52.9090,28
19.9940,-52.8170,28
18.7120,-52.5530,28
23.0210,-53.2000,28
23.0750,-53.0980,28
12.8950,-51.9630,28
12.2990,-52.3750,28
11.7080,-52.7830,28
10.9750,-53.3320,28
10.9750,-53.3320,28
10.5420,-53.0650,28
9.9930,-52.7920,28
25.9870,-53.5820,28
26.1810,-53.4290,28
26.3380,-53.0650,28
26.5130,-52.6200,28
26.7130,-52.3780,28
23.0210,-53.2000,28
23.8860,-53.3090,28
24.6850,-53.4220,28
24.8730,-53.3450,28
25.1800,-53.4440,28
25.6470,-53.4100,28
25.8610,-53.4800,28
25.9870,-53.5820,28
9.9930,-52.7920,28
9.4290,-53.2330,28
8.7990,-53.6680,28
8.2880,-54.0330,28
7.7720,-54.3960,28
7.7720,-54.3960,28
7.2370,-54.1010,28
6.6250,-53.8140,28
4.8270,-54.1620,28
4.4150,-54.4300,28
4.4150,-54.4300,28
3.9560,-54.1270,28
3.3690,-53.8340,28
3.0250,-53.6510,28
6.6250,-53.8140,28
6.1840,-54.1140,28
5.4950,-54.5430,28
5.4950,-54.5430,28
5.0840,-54.3090,28
4.8270,-54.1620,28
3.0250,-53.6510,28
2.3600,-54.0370,28
1.6950,-54.3990,28
0.9650,-54.8320,28
0.9650,-54.8320,28
